"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20250701","분당선","가천대","8404","8535","20250704",""
"20250701","분당선","태평","13464","13175","20250704",""
"20250701","분당선","모란","19991","20084","20250704",""
"20250701","분당선","야탑","26674","28482","20250704",""
"20250701","분당선","서현","25250","25719","20250704",""
"20250701","분당선","수내","15068","15114","20250704",""
"20250701","분당선","정자","20620","21639","20250704",""
"20250701","분당선","미금","16614","17007","20250704",""
"20250701","분당선","오리","11855","10337","20250704",""
"20250701","분당선","이매","5944","5536","20250704",""
"20250701","분당선","보정","2739","2459","20250704",""
"20250701","분당선","죽전","13354","14952","20250704",""
"20250701","분당선","구성","7412","7498","20250704",""
"20250701","분당선","신갈","5162","5060","20250704",""
"20250701","분당선","기흥","10907","9837","20250704",""
"20250701","분당선","상갈","5458","5216","20250704",""
"20250701","분당선","청명","4911","4810","20250704",""
"20250701","분당선","영통","9093","9232","20250704",""
"20250701","분당선","망포","16068","15759","20250704",""
"20250701","분당선","매탄권선","5983","5874","20250704",""
"20250701","분당선","수원시청","14411","15299","20250704",""
"20250701","분당선","매교","5872","5811","20250704",""
"20250701","서해선","김포공항","3413","4831","20250704",""
"20250701","서해선","원종","5313","5405","20250704",""
"20250701","서해선","부천종합운동장","3221","2667","20250704",""
"20250701","수인선","고색","6020","5630","20250704",""
"20250701","수인선","오목천","4230","3893","20250704",""
"20250701","수인선","어천","1638","1560","20250704",""
"20250701","수인선","야목","521","554","20250704",""
"20250701","수인선","사리","5296","4584","20250704",""
"20250701","수인선","달월","85","52","20250704",""
"20250701","수인선","월곶","2922","2665","20250704",""
"20250701","수인선","소래포구","5011","4628","20250704",""
"20250701","수인선","인천논현","5746","6047","20250704",""
"20250701","수인선","호구포","4052","4346","20250704",""
"20250701","수인선","남동인더스파크","2577","2902","20250704",""
"20250701","수인선","원인재","4661","4768","20250704",""
"20250701","수인선","연수","4693","4544","20250704",""
"20250701","수인선","송도","2636","2285","20250704",""
"20250701","수인선","인하대","6947","6551","20250704",""
"20250701","수인선","숭의","4687","4267","20250704",""
"20250701","수인선","신포","1920","1860","20250704",""
"20250701","수인선","인천","1075","1583","20250704",""
"20250701","신림선","샛강","3615","4160","20250704",""
"20250701","신림선","대방","3136","2748","20250704",""
"20250701","신림선","서울지방병무청","3721","3966","20250704",""
"20250701","신림선","보라매","5206","4641","20250704",""
"20250701","신림선","보라매공원","3032","3270","20250704",""
"20250701","신림선","보라매병원","9812","10413","20250704",""
"20250701","신림선","당곡","5583","5360","20250704",""
"20250701","신림선","신림","2567","2957","20250704",""
"20250701","신림선","서원","4014","3535","20250704",""
"20250701","신림선","서울대벤처타운","10600","10014","20250704",""
"20250701","신림선","관악산(서울대)","3202","2988","20250704",""
"20250701","안산선","산본","16861","17966","20250704",""
"20250701","안산선","대야미","5332","4853","20250704",""
"20250701","안산선","반월","4777","4627","20250704",""
"20250701","안산선","상록수","15035","15190","20250704",""
"20250701","안산선","한대앞","9480","9393","20250704",""
"20250701","안산선","중앙","18791","19472","20250704",""
"20250701","안산선","고잔","9295","8910","20250704",""
"20250701","안산선","초지","5104","5196","20250704",""
"20250701","안산선","안산","11982","11198","20250704",""
"20250701","안산선","신길온천","2280","1973","20250704",""
"20250701","안산선","정왕","9179","9202","20250704",""
"20250701","안산선","오이도","7860","7666","20250704",""
"20250701","안산선","수리산","4458","3757","20250704",""
"20250701","우이신설선","북한산우이","2994","2686","20250704",""
"20250701","우이신설선","솔밭공원","2960","2834","20250704",""
"20250701","우이신설선","4.19민주묘지","3339","3149","20250704",""
"20250701","우이신설선","가오리","4717","4851","20250704",""
"20250701","우이신설선","화계","3946","3797","20250704",""
"20250701","우이신설선","삼양","2621","2771","20250704",""
"20250701","우이신설선","삼양사거리","2728","2724","20250704",""
"20250701","우이신설선","솔샘","6476","6339","20250704",""
"20250701","우이신설선","북한산보국문","6389","6040","20250704",""
"20250701","우이신설선","정릉","5097","4678","20250704",""
"20250701","우이신설선","성신여대입구(돈암)","3852","4066","20250704",""
"20250701","우이신설선","보문","1886","1920","20250704",""
"20250701","우이신설선","신설동","2798","2571","20250704",""
"20250701","일산선","원흥","12020","11634","20250704",""
"20250701","일산선","삼송","20567","20062","20250704",""
"20250701","일산선","원당","12377","12001","20250704",""
"20250701","일산선","화정","18486","18861","20250704",""
"20250701","일산선","대곡","9993","9004","20250704",""
"20250701","일산선","백석","10604","10786","20250704",""
"20250701","일산선","마두","8529","8640","20250704",""
"20250701","일산선","정발산","7969","8072","20250704",""
"20250701","일산선","주엽","9747","9630","20250704",""
"20250701","일산선","대화","11913","9647","20250704",""
"20250701","장항선","봉명","1473","1453","20250704",""
"20250702","7호선","중화","11620","11562","20250705",""
"20250702","중앙선","신원","168","156","20250705",""
"20250702","중앙선","양수","2152","2089","20250705",""
"20250702","중앙선","운길산","649","640","20250705",""
"20250702","중앙선","팔당","767","811","20250705",""
"20250702","중앙선","도심","2863","2248","20250705",""
"20250702","중앙선","덕소","5924","5880","20250705",""
"20250702","중앙선","양정","582","470","20250705",""
"20250702","중앙선","도농","10661","9715","20250705",""
"20250702","중앙선","구리","8651","8967","20250705",""
"20250702","중앙선","양원","3691","3584","20250705",""
"20250702","중앙선","망우","7995","7810","20250705",""
"20250702","중앙선","상봉","6193","6040","20250705",""
"20250702","중앙선","중랑","5851","5514","20250705",""
"20250702","중앙선","회기","26417","25040","20250705",""
"20250702","장항선","신창(순천향대)","1371","1335","20250705",""
"20250702","장항선","온양온천","4140","4133","20250705",""
"20250702","장항선","배방","1218","1180","20250705",""
"20250702","장항선","탕정","1949","1749","20250705",""
"20250702","장항선","아산","3423","3178","20250705",""
"20250702","장항선","쌍용(나사렛대)","2293","2262","20250705",""
"20250702","장항선","봉명","1560","1565","20250705",""
"20250702","일산선","대화","12378","9817","20250705",""
"20250702","일산선","주엽","9953","9597","20250705",""
"20250702","일산선","정발산","8009","8008","20250705",""
"20250702","일산선","마두","8837","8814","20250705",""
"20250702","일산선","백석","10551","10769","20250705",""
"20250702","일산선","대곡","10423","9576","20250705",""
"20250702","일산선","화정","19417","19988","20250705",""
"20250702","일산선","원당","12499","11936","20250705",""
"20250702","일산선","삼송","21042","20469","20250705",""
"20250702","일산선","지축","2","0","20250705",""
"20250702","일산선","원흥","12510","11663","20250705",""
"20250702","우이신설선","신설동","2822","2653","20250705",""
"20250702","우이신설선","보문","1908","1876","20250705",""
"20250702","우이신설선","성신여대입구(돈암)","3948","4091","20250705",""
"20250702","우이신설선","정릉","5071","4623","20250705",""
"20250702","우이신설선","북한산보국문","6480","6124","20250705",""
"20250702","우이신설선","솔샘","6571","6320","20250705",""
"20250702","우이신설선","삼양사거리","2757","2807","20250705",""
"20250702","우이신설선","삼양","2636","2789","20250705",""
"20250702","우이신설선","화계","4011","3704","20250705",""
"20250702","우이신설선","가오리","4747","4833","20250705",""
"20250702","우이신설선","4.19민주묘지","3414","3199","20250705",""
"20250702","우이신설선","솔밭공원","2970","2907","20250705",""
"20250702","우이신설선","북한산우이","2931","2724","20250705",""
"20250702","안산선","수리산","4508","3797","20250705",""
"20250702","안산선","오이도","7990","7935","20250705",""
"20250702","안산선","정왕","9351","9572","20250705",""
"20250702","안산선","신길온천","2276","2041","20250705",""
"20250702","안산선","안산","12281","11324","20250705",""
"20250702","안산선","초지","5332","5310","20250705",""
"20250702","안산선","고잔","9555","9061","20250705",""
"20250702","안산선","중앙","19482","20205","20250705",""
"20250702","안산선","한대앞","9666","9788","20250705",""
"20250702","안산선","상록수","15470","15740","20250705",""
"20250702","안산선","반월","4944","4912","20250705",""
"20250702","안산선","대야미","5379","4970","20250705",""
"20250702","안산선","산본","17374","18536","20250705",""
"20250702","신림선","관악산(서울대)","3444","3253","20250705",""
"20250702","신림선","서울대벤처타운","10659","9714","20250705",""
"20250702","신림선","서원","4029","3579","20250705",""
"20250702","신림선","신림","2462","3064","20250705",""
"20250702","신림선","당곡","5524","5343","20250705",""
"20250702","신림선","보라매병원","9920","10460","20250705",""
"20250702","신림선","보라매공원","2973","3233","20250705",""
"20250702","신림선","보라매","5251","4753","20250705",""
"20250702","신림선","서울지방병무청","3617","3973","20250705",""
"20250702","신림선","대방","3372","2872","20250705",""
"20250702","신림선","샛강","3647","4123","20250705",""
"20250702","수인선","인천","1065","1712","20250705",""
"20250702","수인선","신포","1980","1995","20250705",""
"20250702","수인선","숭의","4747","4402","20250705",""
"20250702","수인선","인하대","7180","6721","20250705",""
"20250702","수인선","송도","2784","2481","20250705",""
"20250702","수인선","연수","4831","4705","20250705",""
"20250702","수인선","원인재","4755","4852","20250705",""
"20250702","수인선","남동인더스파크","2680","2947","20250705",""
"20250702","수인선","호구포","4314","4570","20250705",""
